RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
15626,PA,Pittsburgh,Westmoreland County,Delmont,10791,1089,-0.01,-0.004570384,-0.01,1487
28479,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,Winnabow,10792,1433,0.006320225,0.019203414,0.115175097,1798
49251,MI,Lansing-East Lansing,Ingham County,Leslie,10793,1112,-0.031358885,-0.073333333,-0.087776866,2159
95258,CA,Stockton-Lodi,San Joaquin County,Woodbridge,10794,2031,0.00147929,0.004451039,0.098431585,1274
14867,NY,Ithaca,Tompkins County,Newfield,10795,1501,0.038754325,0.084537572,-0.003320053,1081
13309,NY,Utica-Rome,Oneida County,Boonville,10796,1241,-0.002411576,-0.014297061,0.000806452,1714
49099,MI,Sturgis,Saint Joseph County,White Pigeon,10797,1045,0.019512195,0.033630069,-0.002862595,2436
49250,MI,Hillsdale,Hillsdale County,Jonesville,10798,947,-0.007337526,-0.01865285,-0.053,1748
3452,NH,Keene,Cheshire County,Jaffrey,10799,1453,0.002068966,-0.00206044,0.034900285,1764
23936,VA,Charlottesville,Buckingham County,Dillwyn,10800,1167,-0.009337861,-0.023430962,0.004302926,1927
48808,MI,Lansing-East Lansing,Clinton County,Bath,10801,1383,0.017660044,0.046934141,0.143920596,1901
81089,CO,,Huerfano County,Walsenburg,10802,1238,0.019769357,0.042965459,0.075586447,1089
95247,CA,,Calaveras County,Murphys,10803,1733,-0.025309336,-0.056614045,-0.029131653,1947
7850,NJ,New York-Newark-Jersey City,Morris County,Roxbury,10804,2071,-0.007190796,-0.012398665,-0.026785714,2257
41030,KY,Cincinnati,Grant County,Crittenden,10805,1211,0.009166667,0.015939597,0.032395567,1237
14469,NY,Rochester,Ontario County,East Bloomfield,10806,1331,-0.008196721,-0.002996255,0.01914242,1525
48003,MI,Detroit-Warren-Dearborn,Lapeer County,Almont,10807,1165,-0.047424366,-0.132539092,-0.104534973,2209
17361,PA,York-Hanover,York County,Shrewsbury,10808,1412,0.00141844,-0.012587413,0.025417574,2123
22473,VA,,Northumberland County,Heathsville,10809,1366,-0.022889843,-0.052047189,-0.022889843,1482
44842,OH,Ashland,Ashland County,Loudonville,10810,770,-0.066666667,-0.147286822,-0.141583055,1630
44286,OH,Akron,Summit County,Richfield,10811,2026,-0.013151486,-0.026429601,0.038441825,2348
35224,AL,Birmingham-Hoover,Jefferson County,Birmingham,10812,732,0.001367989,0.004115226,0.039772727,3036
45207,OH,Cincinnati,Hamilton County,Cincinnati,10813,1117,0.00540054,0.00359389,0.134010152,1978
84765,UT,St. George,Washington County,Santa Clara,10814,1723,0.011743981,0.034213685,0.094663278,2242
43907,OH,,Harrison County,Cadiz,10815,824,0.004878049,0.012285012,0.023602484,855
53179,WI,Chicago-Naperville-Elgin,Kenosha County,Salem,10816,1484,0.01504788,0.043600563,0.101707498,2624
10925,NY,New York-Newark-Jersey City,Orange County,Greenwood Lake,10817,1904,-0.004704652,-0.015002587,0.081203861,2214
25813,WV,Beckley,Raleigh County,Beaver,10818,938,-0.017801047,-0.02189781,0.041065483,1397
7856,NJ,New York-Newark-Jersey City,Morris County,Mount Arlington,10819,2235,0.004494382,0.011770032,0.016833485,1831
32008,FL,,Suwannee County,Branford,10820,1275,0.008702532,0.02,0.052848885,1072
35117,AL,Birmingham-Hoover,Jefferson County,Mount Olive,10821,1152,-0.002597403,-0.009458298,0.035971223,2535
77517,TX,Houston-The Woodlands-Sugar Land,Galveston County,Santa Fe,10822,1641,0.003669725,0.006131208,-0.032429245,1834
37048,TN,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,Walnut Grove,10823,1499,-0.004648074,-0.014464168,0.010788941,2815
32948,FL,Sebastian-Vero Beach,Indian River County,Fellsmere,10824,1447,-0.001380262,0.000691563,0.039511494,1258
46616,IN,South Bend-Mishawaka,Saint Joseph County,South Bend,10825,770,0.017173052,0.028037383,0.057692308,2986
33538,FL,The Villages,Sumter County,Lake Panasoffkee,10826,1078,0.002790698,-0.014625229,0.027645377,1397
95685,CA,,Amador County,Sutter Creek,10827,1663,-0.009529482,-0.046991404,-0.103987069,1847
30363,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Atlanta,10828,1833,0.030354132,0.062608696,0.049828179,1773
37184,TN,Nashville-Davidson--Murfreesboro--Franklin,Wilson County,Watertown,10829,1320,-0.003773585,-0.013452915,0.071428571,2029
99109,WA,Spokane-Spokane Valley,Stevens County,Chewelah,10830,1364,0.014126394,0.036474164,0.092948718,2137
45710,OH,Athens,Athens County,Albany,10831,1016,0,-0.016456922,-0.023076923,1038
78124,TX,San Antonio-New Braunfels,Guadalupe County,Santa Clara,10832,1491,0.000671141,0.000671141,0.052223006,1624
72106,AR,Little Rock-North Little Rock-Conway,Faulkner County,Mayflower,10833,974,0.028511088,0.065645514,0.111872146,1901
43334,OH,Columbus,Morrow County,Marengo,10834,1206,0.013445378,0.025510204,0.041450777,1953
21643,MD,Cambridge,Dorchester County,Hurlock,10835,1330,0.003016591,0.003016591,0.03020914,2645
48471,MI,,Sanilac County,Sandusky,10836,858,0.001166861,0.004683841,0.041262136,959
38826,MS,Tupelo,Lee County,Tupelo,10837,1235,0.013957307,0.031746032,0.030025021,1611
70344,LA,Houma-Thibodaux,Terrebonne Parish,Chauvin,10838,898,0.010123735,0.020454545,-0.015350877,1795
85354,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Tonopah,10839,1354,0.004451039,0.008190618,0.044753086,714
36268,AL,Talladega-Sylacauga,Talladega County,Munford,10840,905,-0.017372421,-0.043340381,-0.012008734,1119
48739,MI,,Iosco County,Hale,10841,868,-0.010262258,-0.024719101,-0.011389522,3687
53583,WI,Baraboo,Sauk County,Sauk City,10842,1160,-0.026028547,-0.077901431,-0.028475712,1938
54201,WI,Green Bay,Kewaunee County,Algoma,10843,915,0.002190581,0.009933775,0.105072464,2393
12090,NY,Albany-Schenectady-Troy,Rensselaer County,Hoosick Falls,10844,1210,-0.009819967,-0.025764895,0.086175943,1755
63038,MO,St. Louis,Saint Louis County,Wildwood,10845,2414,0.008775595,0.022448115,0.067197171,2971
14132,NY,Buffalo-Cheektowaga-Niagara Falls,Niagara County,Cambria,10846,1195,0.001676446,-0.002504174,-0.040160643,1803
94111,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,10847,4664,0.004739336,0.013032146,0.042234637,1312
32735,FL,Orlando-Kissimmee-Sanford,Lake County,Grand Island,10848,1410,0.015850144,0.040590406,0.077158136,1561
39325,MS,Meridian,Lauderdale County,Collinsville,10849,1303,0.011645963,0.035771065,0.08312552,1463
97630,OR,,Lake County,Lakeview,10850,1127,-0.040851064,-0.096955128,-0.06705298,945
23103,VA,Richmond,Goochland County,Oilville,10851,2184,-0.012658228,0.010643221,0.03507109,2286
28901,NC,,Cherokee County,Andrews,10852,1058,-0.019462465,-0.062056738,0.0085796,1285
53726,WI,Madison,Dane County,Madison,10853,2412,-0.00618047,-0.024271845,0.018151119,1169
29511,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,Aynor,10854,1263,0.011208967,0.020193861,-0.023956723,1230
66436,KS,Topeka,Jackson County,Holton,10855,875,0.013904983,0.029411765,0.031839623,1626
93225,CA,Bakersfield,Kern County,Frazier Park,10856,1297,0.008553655,0.01645768,0.067489712,2391
66211,KS,Kansas City,Johnson County,Leawood,10857,2150,0.006554307,0.016068053,0.010338346,2233
92397,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Wrightwood,10858,1583,0.012795905,0.027922078,0.098542679,2740
95046,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Martin,10859,3535,-0.000847937,-0.006464306,0.01755901,1424
28640,NC,,Ashe County,Jefferson,10860,1142,-0.007819288,-0.03465765,-0.030560272,1353
65556,MO,Fort Leonard Wood,Pulaski County,Richland,10861,818,0.013630731,0.017412935,0.011124845,1043
56362,MN,St. Cloud,Stearns County,Paynesville,10862,1137,-0.029863481,-0.074857608,-0.115863142,2621
7069,NJ,New York-Newark-Jersey City,Somerset County,Watchung,10863,3426,0.006758742,0.012710612,-0.034113335,2106
37029,TN,Nashville-Davidson--Murfreesboro--Franklin,Dickson County,Burns,10864,1354,-0.000738007,-0.001474926,0.042340262,2619
94027,CA,San Francisco-Oakland-Hayward,San Mateo County,Atherton,10865,15732,-0.013048934,-0.034728188,-0.053429603,2672
32668,FL,,Levy County,Morriston,10866,1475,0.008202324,0.021468144,0.06038821,1086
45828,OH,Celina,Mercer County,Coldwater,10867,1222,0.020033389,0.049828179,0.098920863,1768
74016,OK,Tulsa,Rogers County,Chelsea,10868,871,0.00461361,0.010440835,-0.025727069,1095
37036,TN,Nashville-Davidson--Murfreesboro--Franklin,Dickson County,Charlotte,10869,1059,-0.011204482,-0.028440367,0.036203523,3010
79836,TX,El Paso,El Paso County,Clint,10870,948,-0.009404389,-0.01863354,0.007438895,1199
10516,NY,New York-Newark-Jersey City,Putnam County,Philipstown,10871,2564,0.023144453,0.03974047,-0.014604151,1821
3229,NH,Concord,Merrimack County,Hopkinton,10872,1781,-0.010005559,-0.006692694,0.025331031,2238
17820,PA,Bloomsburg-Berwick,Columbia County,Catawissa,10873,1065,-0.013888889,-0.048257373,-0.028284672,1818
60468,IL,Chicago-Naperville-Elgin,Will County,Peotone,10874,1675,0.015767132,0.037151703,0.061470215,1961
25387,WV,Charleston,Kanawha County,Charleston,10875,692,-0.028089888,-0.067385445,-0.130653266,2800
36277,AL,Anniston-Oxford-Jacksonville,Calhoun County,Weaver,10876,807,0,-0.003703704,-0.034688995,2429
46366,IN,,Starke County,North Judson,10877,948,0.029315961,0.07239819,0.112676056,2043
49304,MI,,Lake County,Baldwin,10878,857,-0.003488372,0.003512881,0.040048544,1576
80118,CO,Denver-Aurora-Lakewood,Douglas County,Larkspur,10879,2848,-0.004543866,-0.018945918,-0.019283747,2240
4274,ME,Lewiston-Auburn,Androscoggin County,Poland,10880,1275,-0.039909639,-0.078091106,-0.025974026,2776
28129,NC,Albemarle,Stanly County,Oakboro,10881,1175,-0.007601351,-0.010942761,0.030701754,1926
98380,WA,Bremerton-Silverdale,Kitsap County,Seabeck,10882,2134,0.033914729,0.082150101,0.138740662,1724
12084,NY,Albany-Schenectady-Troy,Albany County,Guilderland,10883,1830,-0.001636661,-0.006514658,-0.084084084,639
55359,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Independence,10884,2087,0.003848004,0.004331088,0.046115288,2302
2817,RI,Providence-Warwick,Kent County,West Greenwich,10885,2079,0.012171373,0.016625917,0.083941606,1944
8344,NJ,Philadelphia-Camden-Wilmington,Gloucester County,Franklin,10886,1530,0.004596192,0.01526211,0.073684211,2137
74884,OK,,Seminole County,Wewoka,10887,696,0.00723589,0.019033675,0.008695652,1848
34251,FL,North Port-Sarasota-Bradenton,Manatee County,Myakka City,10888,2260,0.021238138,0.052141527,0.15719406,1785
45065,OH,Cincinnati,Warren County,South Lebanon,10889,1320,0.002277904,0.00075815,0.022463207,1666
6088,CT,Hartford-West Hartford-East Hartford,Hartford County,East Windsor,10890,1493,-0.00532978,-0.00994695,-0.004002668,2066
1430,MA,Worcester,Worcester County,Ashburnham,10891,1543,-0.01531589,-0.035625,-0.003873467,2515
1523,MA,Worcester,Worcester County,Lancaster,10892,1948,-0.011167513,-0.019627579,0.005159959,2401
33471,FL,,Glades County,Moore Haven,10893,1301,0.00308404,0.007745933,0.035003978,1112
67133,KS,Wichita,Butler County,Rose Hill,10894,1240,0.01141925,0.029900332,0.108132261,1901
14303,NY,Buffalo-Cheektowaga-Niagara Falls,Niagara County,Niagara Falls,10895,694,-0.004304161,-0.002873563,-0.007153076,2183
49749,MI,,Cheboygan County,Indian River,10896,1036,-0.012392755,-0.03627907,0.005825243,1778
75603,TX,Longview,Gregg County,Longview,10897,1232,0.008183306,0.021558872,0.037037037,1632
49087,MI,Kalamazoo-Portage,Kalamazoo County,Schoolcraft,10898,1421,-0.000703235,-0.009756098,0.015725518,2590
62243,IL,St. Louis,Saint Clair County,Freeburg,10899,1159,-0.00855432,-0.021940928,0.016666667,1639
48849,MI,Ionia,Ionia County,Lake Odessa,10900,961,-0.073288332,-0.153303965,-0.138888889,2219
40507,KY,Lexington-Fayette,Fayette County,Lexington,10901,1421,-0.00837404,0.000704225,-0.014563107,671
62951,IL,Carbondale-Marion,Williamson County,Johnston City,10902,714,-0.009708738,-0.020576132,0.021459227,2285
32621,FL,,Levy County,Bronson,10903,1215,0.0125,0.025316456,0.062062937,678
12542,NY,Kingston,Ulster County,Marlboro,10904,1787,-0.011615044,-0.022963368,0.012464589,1999
25045,WV,Charleston,Kanawha County,Clendenin,10905,803,-0.012300123,-0.03253012,-0.096737908,2368
17954,PA,Pottsville,Schuylkill County,Minersville,10906,696,0.005780347,0.019033675,0.072419106,1955
64865,MO,Joplin,Newton County,Seneca,10907,785,-0.001272265,-0.023631841,-0.007585335,905
45817,OH,Lima,Allen County,Bluffton,10908,991,-0.043436293,-0.069483568,0.012257406,1948
50436,IA,,Winnebago County,Forest City,10909,906,-0.011995638,-0.020540541,-0.032051282,1975
52040,IA,Dubuque,Dubuque County,Dyersville,10910,1168,0.009507347,0.020087336,-0.051177904,2188
92382,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Running Springs,10911,1401,-0.007790368,-0.016842105,0.043964232,3643
8036,NJ,Philadelphia-Camden-Wilmington,Burlington County,Hainesport,10912,2113,0.011004785,0.025728155,0.010521282,2262
6447,CT,Hartford-West Hartford-East Hartford,Hartford County,Marlborough,10913,1796,-0.028664143,-0.05374078,0.04115942,2373
1747,MA,Worcester,Worcester County,Hopedale,10914,1891,-0.002637131,0.006386376,0.073821692,2175
28555,NC,Jacksonville,Onslow County,Maysville,10915,900,0.00896861,0.021566402,0.063829787,1730
95228,CA,,Calaveras County,Copperopolis,10916,1827,-0.021424746,-0.038926881,-0.001093494,2322
20769,MD,Washington-Arlington-Alexandria,Prince Georges County,Glenn Dale,10917,2360,-0.012552301,-0.026804124,-0.017076218,2630
19012,PA,Philadelphia-Camden-Wilmington,Montgomery County,Cheltenham,10918,1905,-0.008844953,-0.022073922,0.033640803,2203
73179,OK,Oklahoma City,Oklahoma County,Oklahoma City,10919,1239,0.008957655,0.029069767,0.034223706,2119
46936,IN,Kokomo,Howard County,Greentown,10920,916,-0.015053763,-0.035789474,-0.173285199,2248
48133,MI,Monroe,Monroe County,La Salle,10921,1145,-0.005212858,-0.012931034,0.093600764,1829
30530,GA,Jefferson,Jackson County,Commerce,10922,1266,0.007961783,0.021791768,0.056761269,1673
22727,VA,,Madison County,Madison,10923,1387,0.005801305,0.01019665,0.044427711,1934
3603,NH,Claremont-Lebanon,Sullivan County,Charlestown,10924,1371,0.00146092,-0.010108303,0.019330855,1309
78605,TX,,Burnet County,Bertram,10925,1357,-0.008765522,-0.019508671,0.046260601,1208
18847,PA,,Susquehanna County,Susquehanna Depot,10926,1075,-0.026268116,-0.059492563,-0.061954625,785
37665,TN,Kingsport-Bristol-Bristol,Sullivan County,Kingsport,10927,739,0.001355014,0.010943912,0.043785311,2088
17347,PA,York-Hanover,York County,East Manchester,10928,1363,-0.012318841,-0.029893238,0.018684604,2054
29689,SC,Greenville-Anderson-Mauldin,Anderson County,Townville,10929,1098,-0.014362657,-0.030035336,-0.052631579,2077
45416,OH,Dayton,Montgomery County,Trotwood,10930,725,0.011157601,0.025459689,0.044668588,2533
48070,MI,Detroit-Warren-Dearborn,Oakland County,Huntington Woods,10931,2361,0.006823028,0.009405729,-0.003376952,2481
82701,WY,,Weston County,Newcastle,10932,933,-0.039134912,-0.090643275,-0.047959184,1684
32603,FL,Gainesville,Alachua County,Gainesville,10933,1586,-0.010605115,-0.016129032,-0.063201418,882
37687,TN,Johnson City,Carter County,Roan Mountain,10934,882,-0.038167939,-0.087900724,-0.061702128,1818
11096,NY,New York-Newark-Jersey City,Nassau County,Inwood,10935,2795,-0.007457386,-0.02067274,-0.022727273,1460
76559,TX,Killeen-Temple,Bell County,Nolanville,10936,1130,0.008928571,0.023550725,0.035747021,1546
79363,TX,Lubbock,Lubbock County,Shallowater,10937,1260,0.018593371,0.038746908,0.027732463,1283
7416,NJ,New York-Newark-Jersey City,Sussex County,Franklin,10938,1644,-0.002427184,-0.007246377,0.05452213,2009
47353,IN,Cincinnati,Union County,Liberty,10939,919,0.033745782,0.078638498,0.108564536,1752
97391,OR,Newport,Lincoln County,Toledo,10940,1378,0.006574142,0.022255193,0.156040268,1309
29044,SC,Columbia,Richland County,Eastover,10941,1000,-0.013806706,-0.021526419,0.016260163,1340
31305,GA,Brunswick,McIntosh County,Darien,10942,1196,-0.001669449,-0.002502085,0.008431703,918
2142,MA,Boston-Cambridge-Newton,Middlesex County,Cambridge,10943,3055,0.038762326,0.094197708,0.144623454,1023
40013,KY,Bardstown,Nelson County,Coxs Creek,10944,1151,0.005240175,0.009649123,0.022202487,1935
28391,NC,Fayetteville,Cumberland County,Stedman,10945,1012,0.023255814,0.061909759,0.083511777,1515
32202,FL,Jacksonville,Duval County,Jacksonville,10946,1083,0.008379888,0.025568182,0.052478134,1447
50047,IA,Des Moines-West Des Moines,Warren County,Carlisle,10947,1204,-0.032931727,-0.06010929,-0.029032258,1885
25159,WV,Huntington-Ashland,Putnam County,Poca,10948,1014,0.002967359,-0.006856024,0.029441624,1317
18519,PA,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,Dickson City,10949,868,-0.005727377,-0.014755959,-0.128514056,1952
29142,SC,Orangeburg,Orangeburg County,Santee,10950,1060,-0.018518519,-0.04676259,0.003787879,1378
43143,OH,Columbus,Madison County,Mount Sterling,10951,1089,0.001839926,-0.004570384,-0.005479452,1708
49615,MI,,Antrim County,Bellaire,10952,1106,-0.011617516,-0.026408451,0.005454545,4042
65565,MO,,Crawford County,Steelville,10953,809,0.001237624,-0.004920049,0.017610063,672
24244,VA,Big Stone Gap,Wise County,Big Stone Gap,10954,943,0.00533049,0.026115343,0.030601093,2232
37098,TN,Nashville-Davidson--Murfreesboro--Franklin,Hickman County,Lyles,10955,1044,-0.004766444,-0.016949153,-0.003816794,1542
49663,MI,Cadillac,Wexford County,Manton,10956,936,-0.001067236,-0.003194888,0.037694013,2284
54986,WI,Oshkosh-Neenah,Winnebago County,Winneconne,10957,1038,0.023668639,0.0668037,0.039039039,2579
92003,CA,San Diego-Carlsbad,San Diego County,Bonsall,10958,2772,0.003620565,0.004711852,0.020242915,1670
77358,TX,Huntsville,Walker County,New Waverly,10959,1261,-0.010980392,-0.026254826,0.003980892,953
4429,ME,Bangor,Penobscot County,Holden,10960,1161,-0.051470588,-0.097902098,-0.136160714,2441
48893,MI,Mount Pleasant,Isabella County,Lake Isabella,10961,947,-0.003157895,-0.003157895,-0.013541667,3128
49247,MI,Adrian,Lenawee County,Hudson,10962,883,-0.015607581,-0.046436285,-0.066596195,2151
53950,WI,,Juneau County,New Lisbon,10963,951,-0.009375,-0.023613963,0.035947712,2020
75831,TX,,Leon County,Buffalo,10964,1206,-0.01309329,-0.032878909,-0.004128819,566
92549,CA,Riverside-San Bernardino-Ontario,Riverside County,Idyllwild,10965,1717,0.013577332,0.032471437,0.059876543,3594
10607,NY,New York-Newark-Jersey City,Westchester County,Greenburgh,10966,3195,-0.010835913,-0.02739726,-0.025022887,2304
76073,TX,Dallas-Fort Worth-Arlington,Wise County,Paradise,10967,1479,-0.017275748,-0.033333333,-0.014656895,1256
85623,AZ,Phoenix-Mesa-Scottsdale,Pinal County,Oracle,10968,1304,0.020344288,0.036565978,0.091213389,1381
32732,FL,Orlando-Kissimmee-Sanford,Seminole County,Geneva,10969,1815,-0.004388371,-0.016260163,0.043703278,1631
48363,MI,Detroit-Warren-Dearborn,Oakland County,Oakland,10970,2545,-0.029366895,-0.067423965,-0.071845368,2047
64058,MO,Kansas City,Jackson County,Sugar Creek,10971,1143,0.001752848,0.004393673,0.044789762,2251
32440,FL,,Jackson County,Graceville,10972,1067,-0.021100917,0.001877934,0.079959514,1381
33922,FL,Cape Coral-Fort Myers,Lee County,Bokeelia,10973,1951,-0.014646465,-0.011150532,-0.019105078,2187
52753,IA,Davenport-Moline-Rock Island,Scott County,Le Claire,10974,1575,0.003824092,0.004464286,0.043737575,2260
44021,OH,Cleveland-Elyria,Geauga County,Burton,10975,1213,-0.013018714,-0.024919614,-0.028823058,1732
19520,PA,Philadelphia-Camden-Wilmington,Chester County,Warwick,10976,1781,-0.006692694,-0.014388489,-0.006138393,1992
38849,MS,Tupelo,Lee County,Guntown,10977,1113,0.008152174,0.013661202,0.016438356,1382
90010,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,10978,3551,0.002824061,0.013702541,0.051525022,651
24340,VA,Kingsport-Bristol-Bristol,Washington County,Glade Spring,10979,979,-0.023928215,-0.071157495,-0.058653846,1799
2109,MA,Boston-Cambridge-Newton,Suffolk County,Boston,10980,2952,0.007508532,0.016879091,0.026425591,2095
78652,TX,Austin-Round Rock,Travis County,Austin,10981,1819,0.012806236,0.03411029,0.04781106,1608
1969,MA,Boston-Cambridge-Newton,Essex County,Rowley,10982,2341,-0.008050847,-0.02822748,-0.069924513,2040
98281,WA,Bellingham,Whatcom County,Point Roberts,10983,1747,-0.01299435,-0.022930649,0.122750643,2702
56636,MN,Grand Rapids,Itasca County,Deer River,10984,1164,-0.016060862,-0.040395713,-0.062801932,2705
7401,NJ,New York-Newark-Jersey City,Bergen County,Allendale,10985,3426,0.026670662,0.053181678,0.088655863,2334
30292,GA,Atlanta-Sandy Springs-Roswell,Pike County,Williamson,10986,1317,0.006880734,0.027301092,0.073349633,1928
66018,KS,Kansas City,Johnson County,De Soto,10987,1520,0.00330033,0.007289596,0.015364061,1866
75561,TX,Texarkana,Bowie County,Hooks,10988,890,-0.010011123,-0.018743109,-0.172093023,1350
49635,MI,Traverse City,Benzie County,Frankfort,10989,1256,0.001594896,-0.007114625,0.01865369,1940
7738,NJ,New York-Newark-Jersey City,Monmouth County,Middletown,10990,3018,0.024787776,0.05303559,0.050469892,1951
75173,TX,Dallas-Fort Worth-Arlington,Collin County,Josephine,10991,1673,-0.007121662,-0.021637427,0.015786278,1557
17579,PA,Lancaster,Lancaster County,Strasburg,10992,1216,-0.009771987,-0.020933977,-0.015384615,1813
98936,WA,Yakima,Yakima County,Moxee,10993,1305,-0.009863429,-0.032616753,0.014774495,1688
97352,OR,Salem,Marion County,Jefferson,10994,1548,0.000646412,0.002590674,0.036144578,1722
56442,MN,Brainerd,Crow Wing County,Cross Lake,10995,1415,-0.013937282,-0.015994437,0.028343023,1635
29048,SC,Orangeburg,Orangeburg County,Eutawville,10996,1052,-0.003787879,-0.027726433,0.041584158,1186
95467,CA,Clearlake,Lake County,Hidden Valley Lake,10997,1736,0.002309469,-0.001725129,0.052759248,2746
3873,NH,Boston-Cambridge-Newton,Rockingham County,Sandown,10998,1952,0,0.001025641,0.03062302,2580
66725,KS,,Cherokee County,Columbus,10999,726,0.01396648,0.041606887,0.07079646,1762
17360,PA,York-Hanover,York County,Springfield,11000,1367,-0.003644315,-0.020071685,0.055598456,1919
1035,MA,Springfield,Hampshire County,Hadley,11001,2387,-0.00041876,-0.004587156,0.019214347,1839
23336,VA,,Accomack County,Chincoteague,11002,1214,-0.052302888,-0.100740741,-0.102734664,1458
54812,WI,,Barron County,Barron,11003,1003,-0.004960317,-0.017629775,0.035087719,1494
75692,TX,Marshall,Harrison County,Waskom,11004,911,-0.003282276,-0.022532189,0.006629834,1415
27837,NC,Greenville,Pitt County,Grimesland,11005,1200,0.009251472,0.013513514,0.050788091,1862
19074,PA,Philadelphia-Camden-Wilmington,Delaware County,Norwood,11006,1410,0.004989309,0.007142857,0.011477762,1928
37818,TN,Greeneville,Greene County,Mosheim,11007,794,-0.017326733,-0.03874092,0.160818713,3132
66713,KS,,Cherokee County,Baxter Springs,11008,708,0.005681818,0.020172911,0.026086957,2027
42366,KY,Owensboro,Daviess County,Philpot,11009,1204,0,0.021204411,0.046046916,1805
61873,IL,Champaign-Urbana,Champaign County,Saint Joseph,11010,1319,0.013835511,0.032889585,0.045166403,2230
55319,MN,Minneapolis-St. Paul-Bloomington,Sherburne County,Clear Lake,11011,1559,0.023637557,0.031084656,-0.042971148,1998
77879,TX,College Station-Bryan,Burleson County,Somerville,11012,1192,-0.000838223,-0.001675042,0.043782837,1678
8007,NJ,Philadelphia-Camden-Wilmington,Camden County,Barrington,11013,1626,-0.004286589,-0.011550152,0.016885553,1662
72416,AR,Jonesboro,Craighead County,Bono,11014,980,-0.001019368,-0.009100101,-0.028741328,1657
5851,VT,,Caledonia County,Lyndon,11015,1365,-0.019396552,-0.07394844,-0.013015184,1237
66064,KS,Kansas City,Miami County,Osawatomie,11016,814,0.009925558,0.027777778,0.022613065,2000
42206,KY,,Logan County,Auburn,11017,936,0.003215434,-0.001067236,0.050505051,1099
64053,MO,Kansas City,Jackson County,Independence,11018,779,0.006459948,0.018300654,0.049865229,2325
83455,ID,Jackson,Teton County,Victor,11019,1352,-0.013858497,-0.027338129,0.005952381,894
68818,NE,Grand Island,Hamilton County,Aurora,11020,1095,0.004587156,0.006433824,0.012950971,1805
21826,MD,Salisbury,Wicomico County,Fruitland,11021,1213,-0.005737705,-0.011409943,0.011676397,2844
23089,VA,Richmond,New Kent County,Lanexa,11022,1544,-0.003870968,-0.006435006,0.035546613,1888
37324,TN,Tullahoma-Manchester,Franklin County,Decherd,11023,1017,0.000984252,-0.010700389,0.048453608,1967
43793,OH,,Monroe County,Woodsfield,11024,906,0.012290503,0.031890661,0.067137809,1481
79911,TX,El Paso,El Paso County,El Paso,11025,1597,0.019795658,0.045157068,0.041748206,1529
20115,VA,Washington-Arlington-Alexandria,Fauquier County,Marshall,11026,1864,-0.003741315,-0.002141328,0.053107345,2270
30557,GA,,Franklin County,Martin,11027,1218,0.008278146,0.022670025,0.064685315,1408
48412,MI,Detroit-Warren-Dearborn,Lapeer County,Attica,11028,1044,-0.041322314,-0.107692308,-0.065353626,2565
49270,MI,Monroe,Monroe County,Petersburg,11029,1200,-0.042298484,-0.095704597,0.087941976,2406
8518,NJ,Philadelphia-Camden-Wilmington,Burlington County,Florence,11030,1643,0.000609013,0.000609013,-0.002428658,2177
15320,PA,,Greene County,Cumberland,11031,987,-0.016932271,-0.051873199,-0.022772277,1577
63127,MO,St. Louis,Saint Louis County,Sunset Hills,11032,2372,-0.000421408,0.005084746,0.011945392,2078
66739,KS,,Cherokee County,Galena,11033,741,0.004065041,0.030598053,0.027739251,1666
22821,VA,Harrisonburg,Rockingham County,Dayton,11034,1209,-0.017073171,-0.04047619,0.052219321,1378
32130,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,De Leon Springs,11035,1344,0.005988024,0.011286682,0.076060849,1623
17370,PA,York-Hanover,York County,Newberry,11036,1288,-0.003095975,-0.00770416,0.04291498,1832
42256,KY,,Logan County,Lewisburg,11037,866,0.001156069,0.00814901,0.030952381,1063
45323,OH,Springfield,Clark County,Enon,11038,955,-0.012409514,-0.030456853,0.006322445,1977
54024,WI,,Polk County,Saint Croix Falls,11039,1184,0.005947324,0.021570319,0.098330241,1820
25703,WV,Huntington-Ashland,Cabell County,Huntington,11040,800,0.013941698,0.040312094,0.068090788,1296
20141,VA,Washington-Arlington-Alexandria,Loudoun County,Round Hill,11041,2371,0.001689903,0.001689903,0.023747841,2529
14512,NY,Rochester,Ontario County,Naples,11042,1333,0.006797583,0.021455939,0.049606299,1508
43756,OH,,Morgan County,McConnelsville,11043,926,0.02320442,0.052272727,0.064367816,1008
85034,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Phoenix,11044,1255,0.01784266,0.036333609,0.098949212,1828
